,id,geographyFk_city,geographyFk_province,title,price,pricePerSqm,floorArea,lotArea,propertyCategory
10069,8e642aee-0192-424b-a639-8e0a930bcf27,,31400000,Town House - DECA HOMES,993500.0,28386.0,65.0,35.0,Townhouse
10070,7640e9f7-9a6a-4d7d-8089-476620ae5408,,31400000,Town House - CARMENCHU BEL-AIR,1316520.0,32913.0,44.6,40.0,Townhouse
10071,34d0e71d-ebf6-40f4-bcbf-30bea5e1d10b,36916000,36900000,Townhouse - End with Firewall - UPTOWN VILLAGE,938200.0,18954.0,33.6,49.5,House & Lot
10072,42ea7ad2-2fae-4733-9646-3afc31b04f01,,31400000,Town House - LUMINA BALIUAG,1207300.0,33536.0,34.88,36.0,Townhouse
10073,bd5f3371-7c35-43b9-bf81-6c810e605975,,31400000,Town House - SERIYA,2778580.0,54913.0,50.79,50.6,Townhouse
10074,6038325d-158e-4e44-98e6-9297934fbc4a,36916000,36900000,Duplex with Eaves - VILLA DELA PAZ SUBDIVISION,932900.0,13327.0,25.0,70.0,House & Lot
10075,2d608e7e-ad2e-41c3-b826-7d3dbf3763cc,36916000,36900000,Townhouse - End with Firewall - UPTOWN VILLAGE,938200.0,18954.0,33.6,49.5,House & Lot
10076,6abea61d-6b82-45b1-b631-cac654da89f2,36916000,36900000,Town House - LIBERTY HOMES,926400.0,29410.0,33.6,31.5,Townhouse
10077,b29eebf7-acd0-433e-b49f-04c35b4ac718,,30800000,Duplex with Eaves - FIESTA COMMUNITIES - LIMAY BATAAN,2167560.0,39410.0,54.75,55.0,Duplex
10078,661fb0fc-bab1-46d7-9c03-6a2fc81b9321,,30800000,Town House - DWELLINGS,883300.0,25237.0,34.6,35.0,Townhouse
10079,0052f08e-7a41-4690-9360-1d22d21c3fef,,30800000,Town House - DWELLINGS,794970.0,22713.0,36.4,35.0,Townhouse
10080,bed67bb2-cd34-4cbe-bff7-dd767610c7b7,,30800000,Duplex with Eaves - FIESTA COMMUNITIES - LIMAY BATAAN,2028300.0,36878.0,49.5,55.0,Duplex
10081,fc0ab4be-ee06-4383-8a90-275e4f0a1db0,36916000,36900000,Duplex with Eaves - VILLA DELA PAZ SUBDIVISION,918300.0,13119.0,25.0,70.0,House & Lot
10082,d9e0702c-e2bd-4acf-a82b-8330520b7e14,36916000,36900000,Town House - UPTOWN VILLAGE,917800.0,29137.0,33.6,31.5,House & Lot
10083,4e7aad22-3872-4550-b4c7-4a683b9d959d,,30800000,Duplex with Eaves - FIESTA COMMUNITIES - HERMOSA,2413000.0,37123.0,57.12,65.0,Duplex
10084,c7dc7e03-371c-42d6-8162-50a855b95272,36916000,36900000,Town House - UPTOWN VILLAGE,917800.0,29137.0,33.6,31.5,House & Lot
10085,463c4042-b13c-4ee1-aeb1-8df51219b996,,30800000,Duplex with Eaves - FIESTA COMMUNITIES - HERMOSA,2224900.0,34229.0,57.12,65.0,Duplex
10086,269cfdcd-a88e-4a9f-b71f-024ffa640e72,36916000,36900000,Duplex with Eaves - VILLA DELA PAZ SUBDIVISION,937700.0,13396.0,25.0,70.0,House & Lot
10087,399eea80-f5a0-448d-b597-282ffaa0367a,36916000,36900000,Town House - LIBERTY HOMES,917800.0,29137.0,33.6,31.5,Townhouse
10088,a75f1600-5b56-4d3a-8425-8270c86c1841,36916000,36900000,Townhouse - End with Firewall - UPTOWN VILLAGE,938200.0,18954.0,33.6,49.5,House & Lot
10089,0c9d8828-b61f-4952-9611-597babaa3f06,36916000,36900000,Town House - UPTOWN VILLAGE,917800.0,29137.0,33.6,31.5,House & Lot
10090,de7082b6-65af-4c76-8d62-6d718c951577,36916000,36900000,Town House - LIBERTY HOMES,917800.0,29137.0,33.6,31.5,Townhouse
10091,b02cf345-a0b6-4960-8e33-94ef54165db9,36916000,36900000,Town House - LIBERTY HOMES,917800.0,29137.0,33.6,31.5,Townhouse
10092,8a3ee341-628d-4ba5-9ae0-054ca0b7e341,36916000,36900000,Townhouse - End with Firewall - UPTOWN VILLAGE,931900.0,18826.0,33.6,49.5,House & Lot
10093,e2082d70-e46c-4390-aa6b-90636efb8bfb,36916000,36900000,Town House - LIBERTY HOMES,917800.0,29137.0,33.6,31.5,Townhouse
10094,96be31ad-7eff-4de7-8312-bc4faeea1d76,36916000,36900000,Duplex with Eaves - VILLA DELA PAZ SUBDIVISION,996600.0,14237.0,25.0,70.0,House & Lot
10095,100f01b9-c60e-45a2-b88d-b054adca8fcf,36916000,36900000,Townhouse - End with Eaves - LIBERTY HOMES,984200.0,19883.0,33.6,49.5,Townhouse
10096,9a6e5c3a-125a-4e62-91f6-f05870eea9e2,112315000,112300000,"Residential - House & Lot — Lot 1 Blk 4Panales Subdivision, San Vicente, Panabo City, Davao del Norte",559000.0,3702.0,20.0,151.0,House & Lot
10097,8166adea-4111-4825-8293-149f6151bc9a,112315000,112300000,"Residential - House & Lot — Lot 3 Blk 4Panales Subdivision, San Vicente, Panabo City, Davao del Norte",525000.0,3500.0,72.0,150.0,House & Lot
10098,b057402b-554f-4dd9-97f5-e0cbc42a5051,36916000,36900000,Duplex with Eaves - VILLA DELA PAZ SUBDIVISION,909200.0,12989.0,25.0,70.0,House & Lot
10099,21c70997-d3d7-49b1-a324-1c19cad0b42b,,30800000,Town House - ABUCAY RESIDENCES,1525600.0,33165.0,50.6,46.0,Townhouse
10100,216598a7-8022-4270-83a4-94cf9c22b7d4,112315000,112300000,"Residential - House & Lot — Lot 14 Blk 2Panales Subdivision, San Vicente, Panabo City, Davao del Norte",537000.0,3580.0,30.0,150.0,House & Lot
10101,d5f04a51-4a6f-4241-9a91-d299791614a8,36916000,36900000,Duplex with Eaves - VILLA DELA PAZ SUBDIVISION,909000.0,12986.0,25.0,70.0,House & Lot
10102,c5e71821-3a1c-41eb-9b14-6b0ec2bfaae6,36916000,36900000,Duplex with Eaves - VILLA DELA PAZ SUBDIVISION,914300.0,13061.0,25.0,70.0,House & Lot
10103,6b9d45e6-b91c-42c0-8501-1b76ff023f9f,36916000,36900000,Town House - LIBERTY HOMES,917800.0,29137.0,33.6,31.5,Townhouse
10104,e1aa8bad-7ef0-4bcc-82e9-e81c3f261979,36916000,36900000,Duplex with Eaves - VILLA DELA PAZ SUBDIVISION,909200.0,12989.0,25.0,70.0,House & Lot
10105,8d891962-87f8-4847-9bc7-9f2b10f3b63f,36916000,36900000,Town House - LIBERTY HOMES,902692.0,25791.0,33.6,35.0,Townhouse
10106,ea961b9c-2822-42e7-95bf-577763f38d7a,36916000,36900000,Town House - LIBERTY HOMES,897800.0,28502.0,33.6,31.5,Townhouse
10107,acc1c13a-d735-46c4-872c-6cc84f605ef7,36916000,36900000,Town House - LIBERTY HOMES,897800.0,28502.0,33.6,31.5,Townhouse
10108,156ebc51-e9fc-418d-b9b3-f3521073b6cd,35401000,35400000,Town House - SAMEERA,1755900.0,50169.0,44.0,35.0,Townhouse
10109,9c65be1c-afd4-4353-9741-652dd6176518,,30800000,Town House - ABUCAY RESIDENCES,1542200.0,33526.0,50.6,46.0,Townhouse
10110,21490276-4113-43ba-b2fd-d70ffd2c846a,36916000,36900000,Town House - UPTOWN VILLAGE,893300.0,28359.0,33.6,31.5,House & Lot
10111,057b2d36-d969-41fb-ba44-9c7b15ada154,112315000,112300000,"Residential - House & Lot — Lot 5 Blk 6Panales Subdivision, San Vicente, Panabo City, Davao del Norte",525000.0,3500.0,45.0,150.0,House & Lot
10112,844f5c94-1603-4092-9f10-1fbed26fd2e8,36916000,36900000,Town House - UPTOWN VILLAGE,893300.0,28359.0,33.6,31.5,House & Lot
10113,11227792-a8bb-4f5b-8848-b98bf3a5f02b,36916000,36900000,Town House - UPTOWN VILLAGE,893300.0,28359.0,33.6,31.5,House & Lot
10114,5376ce68-661c-42d9-9757-10405bcdaaf7,36916000,36900000,Town House - LIBERTY HOMES,893300.0,28359.0,33.6,31.5,Townhouse
10115,421d6b75-601d-44c0-9e40-6eaad06b536d,34903000,34900000,Town House - IMPERIAL HOMES SUBDIVISION,797200.0,17716.0,26.0,45.0,Townhouse
10116,fc11b6f5-dba5-4c96-bc25-ccd6b1c2378d,36916000,36900000,Duplex with Eaves - VILLA DELA PAZ SUBDIVISION,874800.0,12497.0,25.0,70.0,House & Lot
10117,99bfcb46-f157-48cd-8ac9-7f6dc09dec51,36916000,36900000,Town House - UPTOWN VILLAGE,873200.0,27721.0,33.6,31.5,House & Lot
10118,da9f4114-08ab-4605-a901-37e96d088cfa,36916000,36900000,Town House - UPTOWN VILLAGE,873200.0,27721.0,33.6,31.5,House & Lot
10119,fe0f12d9-2c8a-41cf-bc4e-e39b6e48c840,137602000,130000000,Town House - NON-SUBDIVISION,15543500.0,187271.0,110.0,83.0,Townhouse
10120,9ed397aa-d06e-49cc-855e-8e8e8002a5a4,36916000,36900000,Town House - UPTOWN VILLAGE,873200.0,27721.0,33.6,31.5,House & Lot
10121,2bc62727-9419-44ce-b952-d2f044fe6a27,36916000,36900000,Duplex with Eaves - VILLA DELA PAZ SUBDIVISION,869100.0,12416.0,25.0,70.0,House & Lot
10122,8fbaf463-ad6d-4b1f-9d04-de51b396e953,36916000,36900000,Town House - UPTOWN VILLAGE,868900.0,27584.0,33.6,31.5,House & Lot
10123,24ead7ce-7fd7-46c5-8298-0bfc22c4437c,36916000,36900000,Town House - UPTOWN VILLAGE,868900.0,27584.0,33.6,31.5,House & Lot
10124,e3ec5448-ad41-4037-b6f9-77c6db056afb,36916000,36900000,Town House - UPTOWN VILLAGE,868900.0,27584.0,33.6,31.5,House & Lot
10125,3b0fb4c1-64f3-40a8-a991-2161e435cf7b,36916000,36900000,Town House - UPTOWN VILLAGE,868900.0,27584.0,33.6,31.5,House & Lot
10126,473e336e-c4f7-4d95-aa5f-71a5eccf6676,36916000,36900000,Town House - UPTOWN VILLAGE,868900.0,27584.0,33.6,31.5,House & Lot
10127,e6db0975-1602-4f57-8916-f1d58c000f2d,36916000,36900000,Town House - LIBERTY HOMES,868900.0,27584.0,33.6,31.5,Townhouse
10128,0f2cec90-d2ef-4c31-9205-120ab4fa8132,36916000,36900000,Duplex with Eaves - VILLA DELA PAZ SUBDIVISION,874900.0,12499.0,25.0,70.0,House & Lot
10129,9f0e4b9f-0897-4dc5-af53-8338130d29ea,36916000,36900000,Town House - LIBERTY HOMES,868900.0,27584.0,33.6,31.5,Townhouse
10130,9dc9b513-2a4a-4ae8-9b1a-bfa748c66dcf,36916000,36900000,Town House - LIBERTY HOMES,868900.0,27584.0,33.6,31.5,Townhouse
10131,4d393a3c-c368-4014-aced-f17fc794efc6,36916000,36900000,Town House - LIBERTY HOMES,868900.0,27584.0,33.6,31.5,Townhouse
10132,b757c328-b9e8-4106-9447-c4f354c8233c,36916000,36900000,Town House - LIBERTY HOMES,868900.0,27584.0,33.6,31.5,Townhouse
10133,50676790-cda8-445c-ac82-31a480bcd3f6,36916000,36900000,Town House - LIBERTY HOMES,868900.0,27584.0,33.6,31.5,Townhouse
10134,c9e3d391-0a42-4839-8820-75795b261a00,137501000,130000000,"Residential - Vacant Lot — Lot 3 Blk 7Tierra Nova Royale, Barangay 171, Caloocan City, NCR 3rd District",1521000.0,16714.0,65.0,91.0,Vacant Lot
10135,e1f0ed6c-5bfb-4735-90f7-ce9687d8a16e,36916000,36900000,Duplex with Eaves - VILLA DELA PAZ SUBDIVISION,861200.0,12303.0,25.0,70.0,House & Lot
10136,8885a0ad-c0bb-426d-82e9-ce514822dca8,36916000,36900000,Town House - LIBERTY HOMES,855680.0,27164.0,33.6,31.5,Townhouse
10137,f8cd7530-1289-446a-be24-1f1d1afe6cd5,36916000,36900000,Duplex with Eaves - VILLA DELA PAZ SUBDIVISION,854600.0,12209.0,25.0,70.0,House & Lot
10138,6fdcc971-2f97-4c29-bfc6-9583ad3b96a6,36916000,36900000,Duplex with Eaves - VILLA DELA PAZ SUBDIVISION,854600.0,12209.0,25.0,70.0,House & Lot
10139,96669347-79c4-47e9-91ee-997d95663068,36916000,36900000,Duplex with Eaves - VILLA DELA PAZ SUBDIVISION,854600.0,12209.0,25.0,70.0,House & Lot
10140,53049a37-fe21-4f4f-b346-c7896f86e79a,36916000,36900000,Town House - UPTOWN VILLAGE,854300.0,25888.0,33.6,33.0,House & Lot
10141,6d14cb60-7fad-4720-bc16-95033cbb28c1,36916000,36900000,Duplex with Eaves - FAMILY PARK HOMES SUBDIVISION,849800.0,12684.0,40.0,67.0,House & Lot
10142,8bae528b-a153-40ce-a0d2-151125109ec7,36916000,36900000,Town House - UPTOWN VILLAGE,849700.0,26975.0,33.6,31.5,House & Lot
10143,9f67f96e-a03f-4ff9-b511-7e1ffc7d3bbf,36916000,36900000,Town House - LIBERTY HOMES,849700.0,26975.0,33.6,31.5,Townhouse
10144,95fb70b9-8f26-4616-8ed7-13ed52cf9071,36916000,36900000,Town House - UPTOWN VILLAGE,848500.0,26937.0,33.6,31.5,House & Lot
10145,06d9d005-5c2a-441e-82ce-c0f5c58658a6,36916000,36900000,Town House - UPTOWN VILLAGE,848500.0,26937.0,33.6,31.5,House & Lot
10146,0467e93c-accc-4325-9660-15d75cd6d4d4,36916000,36900000,Town House - UPTOWN VILLAGE,844400.0,26806.0,33.6,31.5,House & Lot
10147,ed6c52f3-0ace-4fe6-84a3-6cc7ab2b17b1,36916000,36900000,Town House - UPTOWN VILLAGE,844400.0,26806.0,33.6,31.5,House & Lot
10148,2fc84b89-fb93-4c31-b6e6-753f6960339d,36916000,36900000,Town House - UPTOWN VILLAGE,844400.0,26806.0,33.6,31.5,House & Lot
10149,1b3a09ef-0191-4354-860b-4ddf768197fd,36916000,36900000,Town House - UPTOWN VILLAGE,844400.0,26806.0,33.6,31.5,House & Lot
10150,74ed5b76-e1d2-4d4e-91f4-b63b483e3ce9,36916000,36900000,Town House - UPTOWN VILLAGE,844400.0,26806.0,33.6,31.5,House & Lot
10151,6d83e21d-d65e-467b-acd7-e6c28d0521d5,36916000,36900000,Town House - UPTOWN VILLAGE,844400.0,26806.0,33.6,31.5,House & Lot
10152,f723688b-0d71-4759-868d-fcd31a4ba4ce,36916000,36900000,Town House - UPTOWN VILLAGE,844400.0,26806.0,33.6,31.5,House & Lot
10153,9bb3a85e-beaf-48c7-a165-846b53b45c43,36916000,36900000,Town House - UPTOWN VILLAGE,844400.0,26806.0,33.6,31.5,House & Lot
10154,1ec229bb-421a-45ac-ad3b-761119841961,36916000,36900000,Town House - LIBERTY HOMES,844400.0,26806.0,33.6,31.5,Townhouse
10155,8da0ad74-04ed-4cf3-99c5-309a84d42ebd,36916000,36900000,Town House - LIBERTY HOMES,844400.0,26806.0,33.6,31.5,Townhouse
10156,bb4c75b2-c7cb-4099-ab51-e8d218a3497a,36916000,36900000,Town House - LIBERTY HOMES,844400.0,26806.0,33.6,31.5,Townhouse
10157,39f274ad-11fa-4694-92dc-315c510fbb7e,31420000,31400000,"Residential - Vacant Lot — Lot 8, Block 36Carissa Homes North 1A - Brgy. Sto. Cristo, Sto. Cristo, San Jose Del Monte City, Bulacan",311600.0,5879.0,21.0,53.0,Vacant Lot
10158,1ca93370-c29c-4adc-bb8a-501d6e8ce68c,36916000,36900000,Town House - UPTOWN VILLAGE,838035.0,26604.0,33.6,31.5,House & Lot
10159,622bbd6a-2b08-4156-88d4-ed30425c649a,36916000,36900000,Duplex with Eaves - VILLA DELA PAZ SUBDIVISION,837200.0,11960.0,25.0,70.0,House & Lot
10160,5dc02848-cb23-44a8-973a-a6a97c4b8287,31420000,31400000,"Residential - Vacant Lot — Lot 6, Block 13BCarissa Homes North 6 - Brgy. Sto. Cristo, Sto. Cristo, San Jose Del Monte City, Bulacan",249200.0,6078.0,21.0,41.0,Vacant Lot
10161,f70697cf-28d8-4745-ba13-62fdf04f11f5,36916000,36900000,Town House - LIBERTY HOMES,831670.0,26402.0,33.6,31.5,Townhouse
10162,c4deddf4-4585-44fd-a208-4408cdc44cc3,36916000,36900000,Town House - UPTOWN VILLAGE,827300.0,26263.0,33.6,31.5,House & Lot
10163,76f6c1ed-26dd-458e-8915-ffe57bdc20b6,36916000,36900000,Town House - LIBERTY HOMES,827300.0,26263.0,33.6,31.5,Townhouse
10164,ce07aa37-0861-4a73-9d87-c354b2d61e77,36916000,36900000,Town House - LIBERTY HOMES,827300.0,26263.0,33.6,31.5,Townhouse
10165,0b118d8d-e428-40c0-85ae-105060e411bf,36916000,36900000,Duplex with Eaves - VILLA DELA PAZ SUBDIVISION,826600.0,11809.0,25.0,70.0,House & Lot
10166,f0233710-b3ee-4849-8baa-27dd83abae78,36916000,36900000,Duplex with Eaves - VILLA DELA PAZ SUBDIVISION,826600.0,11809.0,25.0,70.0,House & Lot
10167,374290fc-7d0a-4388-8bc8-3847f252e23d,36916000,36900000,Town House - UPTOWN VILLAGE,805000.0,25556.0,33.6,31.5,House & Lot
10168,ef2c7308-d3cf-494b-bb6a-37376fed4fb2,36916000,36900000,Town House - UPTOWN VILLAGE,805000.0,25556.0,33.6,31.5,House & Lot
10169,1bbf69de-46c8-4c0c-981b-5cc145ee99f2,126303000,126300000,"Residential - House & Lot — Lot 15, Block 3Dona Soledad Subdivision Phase 5, Labangal, General Santos City (Dadiangas), South Cotabato",1037000.0,5516.0,45.0,188.0,House & Lot
10170,d2c94257-4984-4194-9b8b-fd2e3d5ad643,126303000,126300000,"Residential - House & Lot — Lot 12, Block 2Dona Soledad Subdivision Phase 5, Labangal, General Santos City (Dadiangas), South Cotabato",695000.0,5792.0,36.0,120.0,House & Lot
10171,0ceeb557-2fbb-44c3-8438-55b0019d2392,36916000,36900000,Town House - LIBERTY HOMES,827300.0,26263.0,33.6,31.5,Townhouse
10172,caf86f09-5a4e-4a62-a960-4429001ee13c,36916000,36900000,Town House - LIBERTY HOMES,827300.0,26263.0,33.6,31.5,Townhouse
10173,0780fc28-c3c4-4ae8-b12d-e9c4cbec4e1d,36916000,36900000,Town House - LIBERTY HOMES,827300.0,26263.0,33.6,31.5,Townhouse
10174,c5a00163-3cc1-42f6-9ffc-df9d4f8b70fc,36916000,36900000,Duplex with Eaves - FAMILY PARK HOMES SUBDIVISION,797505.0,13074.0,40.0,61.0,House & Lot
10175,d088997f-8a30-4ae5-827c-1a598c01a1d4,30803000,30800000,Duplex with Eaves - THE BALANGA RESIDENCES,1567000.0,29019.0,42.0,54.0,Duplex
10176,394465ac-1881-4f90-a1e6-f8a24ed5a49d,36916000,36900000,Town House - UPTOWN VILLAGE,844400.0,26806.0,33.6,31.5,House & Lot
10177,c1a12bac-7207-42a9-8c22-d8982f5f7d89,36916000,36900000,Town House - UPTOWN VILLAGE,805000.0,25556.0,33.6,31.5,House & Lot
10178,6058f6f9-ac70-4e73-bb49-f5cb508ca878,36916000,36900000,Town House - UPTOWN VILLAGE,805000.0,25556.0,33.6,31.5,House & Lot
10179,4940d7d1-a486-4f54-9e92-4a186ff2a01a,36916000,36900000,Town House - LIBERTY HOMES,782600.0,24844.0,33.6,31.5,Townhouse
10180,6dd011a9-7c51-40a4-9f31-741a1b49b1dc,36916000,36900000,Duplex with Eaves - VILLA DELA PAZ SUBDIVISION,766440.0,10949.0,25.0,70.0,House & Lot
10181,f3a9fc95-30be-4150-9d1b-606ef7e99096,34903000,34900000,Town House - IMPERIAL CENTRAL PLAINS,736900.0,16376.0,26.0,45.0,Townhouse
10182,5ef9622b-f1dd-420d-8bcc-6cfc83fe073c,,30800000,Town House - ABUCAY RESIDENCES,1688400.0,35175.0,50.6,48.0,Townhouse
10183,ba30299f-ef89-443a-89ca-c908089d837a,,30800000,Town House - ABUCAY RESIDENCES,1601100.0,33356.0,50.6,48.0,Townhouse
10184,5cd53999-b232-4bc3-9b37-96a43232f770,112315000,112300000,"Residential - House & Lot — Lot 4 Blk 2Panales Subdivision, San Vicente, Panabo City, Davao del Norte",565000.0,3767.0,50.0,150.0,House & Lot
10185,a9c3241f-c2b4-4ac9-9a3e-d8912ccc7bcd,36916000,36900000,Townhouse - End with Eaves - FAMILY PARK HOMES SUBDIVISION,772700.0,13556.0,32.0,57.0,Townhouse
10186,d9d56939-7f48-46a1-b9c6-edd25cdca8e7,112315000,112300000,"Residential - House & Lot — Lot 13 Blk 6Panales Subdivision, San Vicente, Panabo City, Davao del Norte",525000.0,3500.0,12.0,150.0,House & Lot
10187,8f4b8ef8-08c1-4c6f-862f-2b20dfd57a44,112315000,112300000,"Residential - Vacant Lot — Lot 2 Blk 4Panales Subdivision, San Vicente, Panabo City, Davao del Norte",541000.0,3607.0,20.0,150.0,House & Lot
10188,226c63dc-8912-46b4-bc60-7ca423a21deb,34903000,34900000,Town House - IMPERIAL HOMES,706400.0,15698.0,26.0,45.0,Townhouse
10189,bf624ab3-0982-4252-8d6b-ffe38fef17b4,36916000,36900000,Townhouse - End with Eaves - FAMILY PARK HOMES SUBDIVISION,693870.0,11565.0,32.0,60.0,Townhouse
10190,e79958fc-e8dc-4333-b33a-6fb742b7277b,36916000,36900000,Duplex with Eaves - VILLA DELA PAZ SUBDIVISION,690700.0,10963.0,25.0,63.0,House & Lot
10191,647d1d18-3551-4f3f-88f3-21dca274e600,36916000,36900000,Duplex with Eaves - VILLA DELA PAZ SUBDIVISION,689612.0,9852.0,25.0,70.0,House & Lot
10192,08e021b7-062c-47c6-9607-c58f0d59ce4f,36916000,36900000,Townhouse - End with Eaves - FAMILY PARK HOMES SUBDIVISION,690268.0,11699.0,32.0,59.0,Townhouse
10193,ed943c65-6d5f-41e5-9682-dde2565b3012,36916000,36900000,Duplex with Eaves - FAMILY PARK HOMES SUBDIVISION,657400.0,8650.0,40.0,76.0,House & Lot
10194,fd1043d0-a553-4dbd-b95e-a1c8de396823,36916000,36900000,Town House - FAMILY PARK HOMES SUBDIVISION,573752.0,15099.0,32.0,38.0,Townhouse
10195,047e922b-4b54-42a7-8ee7-9ac597278c61,,36900000,Duplex with Eaves - EAGLENEST VILLAGE,1242400.0,31060.0,45.0,40.0,House & Lot
10196,0bb31c6f-2c84-49c1-a65b-4a868295f3f5,,31400000,Townhouse - End with Firewall - RESIDENCIA REGINA,2003500.0,43554.0,44.04,46.0,Townhouse
10197,698ddc8f-4a03-4232-9c65-9c10fff4a140,,31400000,Town House - RESIDENCIA REGINA,1821000.0,39587.0,44.04,46.0,Townhouse
10198,880d5409-8df1-41cd-bf30-bc31c167f1a8,112402000,112400000,"Residential - House & Lot — Lot 4 Blk 31Wellspring Village Phase 1, Catalunan Pequeno, Davao City, Davao del Sur",1720000.0,14333.0,36.49,120.0,House & Lot
10199,cd082860-7056-4120-b654-a7dbd1e9eb50,,31400000,Town House - RESIDENCIA REGINA,1821000.0,39587.0,44.04,46.0,Townhouse
10200,637d911f-dac7-4996-8226-f14f155e3df7,31420000,31400000,"Residential - House & Lot — Lot 69, Block 19Carissa Homes North 6 - Brgy. Sto. Cristo, Sto. Cristo, San Jose Del Monte City, Bulacan",774400.0,5454.0,21.0,142.0,House & Lot
10201,67fd9b76-42d0-4207-9c44-494e0e24a2c7,31420000,31400000,"Residential - House & Lot — Lot 16, Block 12Carissa Homes North 6 - Brgy. Sto. Cristo, Sto. Cristo, San Jose Del Monte City, Bulacan",868000.0,5425.0,21.0,160.0,House & Lot
10202,484bb589-cbe3-448e-a42b-6ca379638841,31420000,31400000,"Residential - House & Lot — Lot 15, Block 12Carissa Homes North 6 - Brgy. Sto. Cristo, Sto. Cristo, San Jose Del Monte City, Bulacan",505800.0,6244.0,21.0,81.0,House & Lot
10203,4bcb87f7-7f06-41c8-90a8-eebdcfcbe1b7,31420000,31400000,"Residential - House & Lot — Lot 10, Block 11Carissa Homes North 6 - Brgy. Sto. Cristo, Sto. Cristo, San Jose Del Monte City, Bulacan",553600.0,6670.0,21.0,83.0,House & Lot
10204,7695fa4e-c4a8-4ae8-9f76-300e2bd5c93f,,42100000,"Residential - House & Lot — Lot 35, Block 50Carissa Homes Subdivision Phase 8, Punta I, Tanza, Cavite",244900.0,7421.0,21.0,33.0,House & Lot
10205,05fb642c-24da-4fcd-8950-b47fd6466b28,,42100000,"Residential - House & Lot — Lot 31, Block 50Carissa Homes Subdivision Phase 8, Punta I, Tanza, Cavite",244900.0,7421.0,21.0,33.0,House & Lot
10206,f7e50394-6002-4c40-92ae-9a4a799d33b7,,42100000,"Residential - House & Lot — Lot 23, Block 50Carissa Homes Subdivision Phase 8, Punta I, Tanza, Cavite",244900.0,7421.0,21.0,33.0,House & Lot
10207,0e713817-fd29-4fa9-92ac-e27251fd7370,,42100000,"Residential - House & Lot — Lot 17, Block 50Carissa Homes Subdivision Phase 8, Punta I, Tanza, Cavite",244900.0,7421.0,21.0,33.0,House & Lot
10208,d1b4f825-9f4b-4671-9666-b550fdbf844e,,42100000,"Residential - House & Lot — Lot 13, Block 50Carissa Homes Subdivision Phase 8, Punta I, Tanza, Cavite",244900.0,7421.0,21.0,33.0,House & Lot
10209,50c3595f-aae3-443c-9f4e-543685b00cd6,,42100000,"Residential - House & Lot — Lot 7, Block 50Carissa Homes Subdivision Phase 8, Punta I, Tanza, Cavite",244900.0,7421.0,21.0,33.0,House & Lot
10210,39a7cbc0-6c6d-4060-b1df-88cfd895395f,,42100000,"Residential - House & Lot — Lot 7 Blk 31Carissa Homes Subdivision Phase 3B, Bagtas, Tanza, Cavite",255500.0,7300.0,21.0,35.0,House & Lot
10211,1bdac997-431d-4b59-99f6-d80152ffb284,,42100000,"Residential - House & Lot — Lot 15, Block 1Carissa Homes Subdivision Phase 3B, Bagtas, Tanza, Cavite",262500.0,7500.0,21.0,35.0,House & Lot
10212,5be8e6a4-2894-4158-99d7-c99a89b0324c,,42100000,"Residential - House & Lot — Lot 38 Blk 49Carissa Homes Subdivision Phase 2, Bagtas, Tanza, Cavite",255500.0,7300.0,21.0,35.0,House & Lot
10213,ec2577a9-bb7c-4057-aa77-34f9a2bd3d58,,42100000,"Residential - House & Lot — Lot 10, Block 6Carissa Homes Subdivision Phase 6, Bagtas, Tanza, Cavite",488700.0,6186.0,21.0,79.0,House & Lot
10214,9347adef-c923-4b35-b063-c75a898af461,137501000,130000000,Town House - NEO VISTA HOMES SUBD,1533425.0,38098.0,47.25,40.25,Townhouse
10215,d244e0fb-f574-4af1-a8bc-382550dfe36f,,36900000,Townhouse - End with Firewall - VILLA DE CONCEPCION RESIDENTIAL ESTATE,990700.0,19814.0,34.0,50.0,Townhouse
10216,b0f3d3b0-6071-45cd-bb15-69440ce1e382,,36900000,Townhouse - End with Firewall - VILLA DE CONCEPCION RESIDENTIAL ESTATE,990700.0,19814.0,34.0,50.0,Townhouse
10217,0c36638a-b912-41c3-805d-c8698217005c,,36900000,Townhouse - End with Firewall - VILLA DE CONCEPCION RESIDENTIAL ESTATE,931300.0,23879.0,34.0,39.0,Townhouse
10218,cda4f7cb-4a55-4c16-b2d9-3331cae78da9,,36900000,Townhouse - End with Firewall - VILLA DE CONCEPCION RESIDENTIAL ESTATE,918900.0,25525.0,34.0,36.0,Townhouse
10219,dcdfba1f-1dcc-47ea-a94f-ef0e15792b5b,,35400000,Town House - XEVERA - BACOLOR,1715500.0,37703.0,45.2,45.5,Townhouse
10220,d20bbe27-b9a2-473b-8dcf-cf8f57dddea0,,36900000,Townhouse - End with Firewall - VILLA DE CONCEPCION RESIDENTIAL ESTATE,915100.0,25419.0,34.0,36.0,Townhouse
10221,297e92c4-c2c5-432e-bfdb-f8cd15dd43b5,,42100000,"Residential - House & Lot — Lot 30, Block 69Carissa Homes Subdivision Phase 6, Bagtas, Tanza, Cavite",284500.0,8621.0,18.0,33.0,House & Lot
10222,7b05be7b-f415-4f0c-b129-01f9035d77b7,,36900000,Town House - VILLA DE CONCEPCION RESIDENTIAL ESTATE,894100.0,24836.0,34.0,36.0,Townhouse
