,geographyFk,capacityToPayPagibig,capacityToPayBank,houseMedianPrice,listingCount,pagIbigRequiredLoan,pagIbigAmortization,pagIbigCapacity,pagIbigGap,pagIbigLoanStatus,bankRequiredLoan,bankAmortization,bankCapacity,bankGap,bankLoanStatus
3359,137501000.0,11469.5,9831.0,1573600.0,158,1114200.0,6502.17,11469.5,4967.33,Applicable,990400.0,7678.56,9831.0,2152.44,Applicable
3360,112402000.0,12043.15,10322.7,2163000.0,233,1317600.0,7689.16,12043.15,4353.99,Applicable,1171200.0,9080.3,10322.7,1242.4,Applicable
3361,112402000.0,12043.15,10322.7,2163000.0,233,1676700.0,9784.77,12043.15,2258.38,Applicable,1490400.0,11555.06,10322.7,-1232.36,Not Applicable
3362,112402000.0,12043.15,10322.7,2163000.0,233,1080000.0,6302.59,12043.15,5740.56,Applicable,960000.0,7442.87,10322.7,2879.83,Applicable
3363,112402000.0,12043.15,10322.7,2163000.0,233,1942200.0,11334.15,12043.15,709.0,Applicable,1726400.0,13384.76,10322.7,-3062.06,Not Applicable
3364,112402000.0,12043.15,10322.7,2163000.0,233,507600.0,2962.22,12043.15,9080.93,Applicable,451200.0,3498.15,10322.7,6824.55,Applicable
3365,112402000.0,12043.15,10322.7,2163000.0,233,1584000.0,9243.79,12043.15,2799.36,Applicable,1408000.0,10916.21,10322.7,-593.51,Not Applicable
3366,112402000.0,12043.15,10322.7,2163000.0,233,1671300.0,9753.25,12043.15,2289.9,Applicable,1485600.0,11517.84,10322.7,-1195.14,Not Applicable
3367,112402000.0,12043.15,10322.7,2163000.0,233,1282500.0,7484.32,12043.15,4558.83,Applicable,1140000.0,8838.41,10322.7,1484.29,Applicable
3368,112402000.0,12043.15,10322.7,2163000.0,233,1296900.0,7568.36,12043.15,4474.79,Applicable,1152800.0,8937.65,10322.7,1385.05,Applicable
3369,112402000.0,12043.15,10322.7,2163000.0,233,1267200.0,7395.04,12043.15,4648.11,Applicable,1126400.0,8732.97,10322.7,1589.73,Applicable
3370,112402000.0,12043.15,10322.7,2163000.0,233,1389600.0,8109.33,12043.15,3933.82,Applicable,1235200.0,9576.49,10322.7,746.21,Applicable
3371,112402000.0,12043.15,10322.7,2163000.0,233,961200.0,5609.3,12043.15,6433.85,Applicable,854400.0,6624.15,10322.7,3698.55,Applicable
3372,112402000.0,12043.15,10322.7,2163000.0,233,961200.0,5609.3,12043.15,6433.85,Applicable,854400.0,6624.15,10322.7,3698.55,Applicable
3373,112402000.0,12043.15,10322.7,2163000.0,233,1719000.0,10031.62,12043.15,2011.53,Applicable,1528000.0,11846.57,10322.7,-1523.87,Not Applicable
3374,112402000.0,12043.15,10322.7,2163000.0,233,1946700.0,11360.41,12043.15,682.74,Applicable,1730400.0,13415.77,10322.7,-3093.07,Not Applicable
3375,112402000.0,12043.15,10322.7,2163000.0,233,1221300.0,7127.18,12043.15,4915.97,Applicable,1085600.0,8416.65,10322.7,1906.05,Applicable
3376,160202000.0,11050.9,9472.2,1623300.0,25,2034180.0,11870.92,11050.9,-820.02,Not Applicable,1808160.0,14018.65,9472.2,-4546.45,Not Applicable
3377,126303000.0,9678.2,8295.6,2172000.0,81,943740.0,5507.41,9678.2,4170.79,Applicable,838880.0,6503.83,8295.6,1791.77,Applicable
3378,112402000.0,12043.15,10322.7,2163000.0,233,995310.0,5808.36,12043.15,6234.79,Applicable,884720.0,6859.22,10322.7,3463.48,Applicable
3379,104305000.0,11285.4,9673.2,2880000.0,126,1824120.0,10645.07,11285.4,640.33,Applicable,1621440.0,12571.01,9673.2,-2897.81,Not Applicable
3380,104305000.0,11285.4,9673.2,2880000.0,126,3050640.0,17802.71,11285.4,-6517.31,Not Applicable,2711680.0,21023.63,9673.2,-11350.43,Not Applicable
3381,104305000.0,11285.4,9673.2,2880000.0,126,2026800.0,11827.85,11285.4,-542.45,Not Applicable,1801600.0,13967.79,9673.2,-4294.59,Not Applicable
3382,104305000.0,11285.4,9673.2,2880000.0,126,1976400.0,11533.73,11285.4,-248.33,Not Applicable,1756800.0,13620.45,9673.2,-3947.25,Not Applicable
3383,104305000.0,11285.4,9673.2,2880000.0,126,2182185.0,12734.64,11285.4,-1449.24,Not Applicable,1939720.0,15038.63,9673.2,-5365.43,Not Applicable
3384,104305000.0,11285.4,9673.2,2880000.0,126,2026800.0,11827.85,11285.4,-542.45,Not Applicable,1801600.0,13967.79,9673.2,-4294.59,Not Applicable
3385,104305000.0,11285.4,9673.2,2880000.0,126,2026800.0,11827.85,11285.4,-542.45,Not Applicable,1801600.0,13967.79,9673.2,-4294.59,Not Applicable
3386,104305000.0,11285.4,9673.2,2880000.0,126,1882800.0,10987.51,11285.4,297.89,Applicable,1673600.0,12975.4,9673.2,-3302.2,Not Applicable
3387,104305000.0,11285.4,9673.2,2880000.0,126,1876050.0,10948.12,11285.4,337.28,Applicable,1667600.0,12928.89,9673.2,-3255.69,Not Applicable
3388,98300000.0,7628.6,6538.8,455940.0,8,394065.0,2299.66,7628.6,5328.94,Applicable,350280.0,2715.72,6538.8,3823.08,Applicable
3389,98300000.0,7628.6,6538.8,455940.0,8,505440.0,2949.61,7628.6,4678.99,Applicable,449280.0,3483.26,6538.8,3055.54,Applicable
3390,72226000.0,12490.45,10706.1,1772100.0,143,1634220.0,9536.86,12490.45,2953.59,Applicable,1452640.0,11262.3,10706.1,-556.2,Not Applicable
3391,72226000.0,12490.45,10706.1,1772100.0,143,1419768.0,8285.38,12490.45,4205.07,Applicable,1262016.0,9784.4,10706.1,921.7,Applicable
3392,72226000.0,12490.45,10706.1,1772100.0,143,1372500.0,8009.54,12490.45,4480.91,Applicable,1220000.0,9458.65,10706.1,1247.45,Applicable
3393,64501000.0,10708.95,9179.1,1146800.0,332,1054170.0,6151.85,10708.95,4557.1,Applicable,937040.0,7264.86,9179.1,1914.24,Applicable
3394,64501000.0,10708.95,9179.1,1146800.0,332,1007100.0,5877.16,10708.95,4831.79,Applicable,895200.0,6940.48,9179.1,2238.62,Applicable
3395,64501000.0,10708.95,9179.1,1146800.0,332,1003680.0,5857.2,10708.95,4851.75,Applicable,892160.0,6916.91,9179.1,2262.19,Applicable
3396,64501000.0,10708.95,9179.1,1146800.0,332,1113300.0,6496.92,10708.95,4212.03,Applicable,989600.0,7672.36,9179.1,1506.74,Applicable
3397,64501000.0,10708.95,9179.1,1146800.0,332,1025910.0,5986.93,10708.95,4722.02,Applicable,911920.0,7070.11,9179.1,2108.99,Applicable
3398,64501000.0,10708.95,9179.1,1146800.0,332,1001880.0,5846.7,10708.95,4862.25,Applicable,890560.0,6904.5,9179.1,2274.6,Applicable
3399,64501000.0,10708.95,9179.1,1146800.0,332,980190.0,5720.12,10708.95,4988.83,Applicable,871280.0,6755.02,9179.1,2424.08,Applicable
3400,64501000.0,10708.95,9179.1,1146800.0,332,946242.0,5522.01,10708.95,5186.94,Applicable,841104.0,6521.07,9179.1,2658.03,Applicable
3401,64501000.0,10708.95,9179.1,1146800.0,332,928908.0,5420.85,10708.95,5288.1,Applicable,825696.0,6401.61,9179.1,2777.49,Applicable
3402,64501000.0,10708.95,9179.1,1146800.0,332,1022670.0,5968.02,10708.95,4740.93,Applicable,909040.0,7047.78,9179.1,2131.32,Applicable
3403,64501000.0,10708.95,9179.1,1146800.0,332,1003680.0,5857.2,10708.95,4851.75,Applicable,892160.0,6916.91,9179.1,2262.19,Applicable
3404,64501000.0,10708.95,9179.1,1146800.0,332,999297.0,5831.63,10708.95,4877.32,Applicable,888264.0,6886.7,9179.1,2292.4,Applicable
3405,64501000.0,10708.95,9179.1,1146800.0,332,998568.0,5827.37,10708.95,4881.58,Applicable,887616.0,6881.68,9179.1,2297.42,Applicable
3406,64501000.0,10708.95,9179.1,1146800.0,332,943245.0,5504.52,10708.95,5204.43,Applicable,838440.0,6500.42,9179.1,2678.68,Applicable
3407,64501000.0,10708.95,9179.1,1146800.0,332,969300.0,5656.57,10708.95,5052.38,Applicable,861600.0,6679.98,9179.1,2499.12,Applicable
3408,64501000.0,10708.95,9179.1,1146800.0,332,903312.0,5271.48,10708.95,5437.47,Applicable,802944.0,6225.22,9179.1,2953.88,Applicable
3409,64501000.0,10708.95,9179.1,1146800.0,332,933930.0,5450.16,10708.95,5258.79,Applicable,830160.0,6436.22,9179.1,2742.88,Applicable
3410,64501000.0,10708.95,9179.1,1146800.0,332,928908.0,5420.85,10708.95,5288.1,Applicable,825696.0,6401.61,9179.1,2777.49,Applicable
3411,64501000.0,10708.95,9179.1,1146800.0,332,921537.0,5377.84,10708.95,5331.11,Applicable,819144.0,6350.81,9179.1,2828.29,Applicable
3412,64501000.0,10708.95,9179.1,1146800.0,332,1032120.0,6023.17,10708.95,4685.78,Applicable,917440.0,7112.9,9179.1,2066.2,Applicable
3413,64501000.0,10708.95,9179.1,1146800.0,332,1032120.0,6023.17,10708.95,4685.78,Applicable,917440.0,7112.9,9179.1,2066.2,Applicable
3414,64501000.0,10708.95,9179.1,1146800.0,332,1032120.0,6023.17,10708.95,4685.78,Applicable,917440.0,7112.9,9179.1,2066.2,Applicable
3415,64501000.0,10708.95,9179.1,1146800.0,332,1032120.0,6023.17,10708.95,4685.78,Applicable,917440.0,7112.9,9179.1,2066.2,Applicable
3416,64501000.0,10708.95,9179.1,1146800.0,332,1007100.0,5877.16,10708.95,4831.79,Applicable,895200.0,6940.48,9179.1,2238.62,Applicable
3417,64501000.0,10708.95,9179.1,1146800.0,332,928908.0,5420.85,10708.95,5288.1,Applicable,825696.0,6401.61,9179.1,2777.49,Applicable
3418,64501000.0,10708.95,9179.1,1146800.0,332,1003680.0,5857.2,10708.95,4851.75,Applicable,892160.0,6916.91,9179.1,2262.19,Applicable
3419,64501000.0,10708.95,9179.1,1146800.0,332,896589.0,5232.25,10708.95,5476.7,Applicable,796968.0,6178.88,9179.1,3000.22,Applicable
3420,64501000.0,10708.95,9179.1,1146800.0,332,882171.0,5148.11,10708.95,5560.84,Applicable,784152.0,6079.52,9179.1,3099.58,Applicable
3421,64501000.0,10708.95,9179.1,1146800.0,332,726750.0,4241.12,10708.95,6467.83,Applicable,646000.0,5008.43,9179.1,4170.67,Applicable
3422,41005000.0,11729.9,10054.2,1538200.0,137,1654290.0,9653.99,11729.9,2075.91,Applicable,1470480.0,11400.62,10054.2,-1346.42,Not Applicable
3423,41005000.0,11729.9,10054.2,1538200.0,137,1588590.0,9270.58,11729.9,2459.32,Applicable,1412080.0,10947.84,10054.2,-893.64,Not Applicable
3424,41005000.0,11729.9,10054.2,1538200.0,137,1533420.0,8948.62,11729.9,2781.28,Applicable,1363040.0,10567.63,10054.2,-513.43,Not Applicable
3425,41005000.0,11729.9,10054.2,1538200.0,137,1490220.0,8696.52,11729.9,3033.38,Applicable,1324640.0,10269.92,10054.2,-215.72,Not Applicable
3426,41005000.0,11729.9,10054.2,1538200.0,137,1490220.0,8696.52,11729.9,3033.38,Applicable,1324640.0,10269.92,10054.2,-215.72,Not Applicable
3427,41005000.0,11729.9,10054.2,1538200.0,137,1443690.0,8424.98,11729.9,3304.92,Applicable,1283280.0,9949.26,10054.2,104.94,Applicable
3428,41005000.0,11729.9,10054.2,1538200.0,137,1443060.0,8421.31,11729.9,3308.59,Applicable,1282720.0,9944.91,10054.2,109.29,Applicable
3429,41005000.0,11729.9,10054.2,1538200.0,137,1334430.0,7787.37,11729.9,3942.53,Applicable,1186160.0,9196.29,10054.2,857.91,Applicable
3430,41005000.0,11729.9,10054.2,1538200.0,137,1289358.0,7524.34,11729.9,4205.56,Applicable,1146096.0,8885.67,10054.2,1168.53,Applicable
3431,41005000.0,11729.9,10054.2,1538200.0,137,1268730.0,7403.96,11729.9,4325.94,Applicable,1127760.0,8743.51,10054.2,1310.69,Applicable
3432,41005000.0,11729.9,10054.2,1538200.0,137,1443690.0,8424.98,11729.9,3304.92,Applicable,1283280.0,9949.26,10054.2,104.94,Applicable
3433,41005000.0,11729.9,10054.2,1538200.0,137,1403910.0,8192.84,11729.9,3537.06,Applicable,1247920.0,9675.11,10054.2,379.09,Applicable
3434,41005000.0,11729.9,10054.2,1538200.0,137,1384380.0,8078.87,11729.9,3651.03,Applicable,1230560.0,9540.52,10054.2,513.68,Applicable
3435,41005000.0,11729.9,10054.2,1538200.0,137,1299321.0,7582.48,11729.9,4147.42,Applicable,1154952.0,8954.33,10054.2,1099.87,Applicable
3436,41005000.0,11729.9,10054.2,1538200.0,137,1419570.0,8284.23,11729.9,3445.67,Applicable,1261840.0,9783.03,10054.2,271.17,Applicable
3437,41005000.0,11729.9,10054.2,1538200.0,137,1334430.0,7787.37,11729.9,3942.53,Applicable,1186160.0,9196.29,10054.2,857.91,Applicable
3438,41005000.0,11729.9,10054.2,1538200.0,137,1443690.0,8424.98,11729.9,3304.92,Applicable,1283280.0,9949.26,10054.2,104.94,Applicable
3439,41005000.0,11729.9,10054.2,1538200.0,137,1443690.0,8424.98,11729.9,3304.92,Applicable,1283280.0,9949.26,10054.2,104.94,Applicable
3440,41005000.0,11729.9,10054.2,1538200.0,137,1490220.0,8696.52,11729.9,3033.38,Applicable,1324640.0,10269.92,10054.2,-215.72,Not Applicable
3441,41005000.0,11729.9,10054.2,1538200.0,137,808560.0,4718.54,11729.9,7011.36,Applicable,718720.0,5572.23,10054.2,4481.97,Applicable
3442,175100000.0,7850.85,6729.3,529500.0,7,526050.0,3069.89,7850.85,4780.96,Applicable,467600.0,3625.3,6729.3,3104.0,Applicable
3443,175100000.0,7850.85,6729.3,529500.0,7,501300.0,2925.45,7850.85,4925.4,Applicable,445600.0,3454.73,6729.3,3274.57,Applicable
3444,175100000.0,7850.85,6729.3,529500.0,7,500490.0,2920.72,7850.85,4930.13,Applicable,444880.0,3449.15,6729.3,3280.15,Applicable
3445,41005000.0,11729.9,10054.2,1538200.0,137,1443060.0,8421.31,11729.9,3308.59,Applicable,1282720.0,9944.91,10054.2,109.29,Applicable
3446,41005000.0,11729.9,10054.2,1538200.0,137,1403910.0,8192.84,11729.9,3537.06,Applicable,1247920.0,9675.11,10054.2,379.09,Applicable
3447,175100000.0,7850.85,6729.3,529500.0,7,476550.0,2781.02,7850.85,5069.83,Applicable,423600.0,3284.17,6729.3,3445.13,Applicable
3448,175100000.0,7850.85,6729.3,529500.0,7,476550.0,2781.02,7850.85,5069.83,Applicable,423600.0,3284.17,6729.3,3445.13,Applicable
3449,175100000.0,7850.85,6729.3,529500.0,7,476280.0,2779.44,7850.85,5071.41,Applicable,423360.0,3282.31,6729.3,3446.99,Applicable
3450,175100000.0,7850.85,6729.3,529500.0,7,475830.0,2776.81,7850.85,5074.04,Applicable,422960.0,3279.2,6729.3,3450.1,Applicable
3451,41005000.0,11729.9,10054.2,1538200.0,137,1490220.0,8696.52,11729.9,3033.38,Applicable,1324640.0,10269.92,10054.2,-215.72,Not Applicable
3452,36916000.0,10728.2,9195.6,1141700.0,378,2056950.0,12003.8,10728.2,-1275.6,Not Applicable,1828400.0,14175.57,9195.6,-4979.97,Not Applicable
3453,36916000.0,10728.2,9195.6,1141700.0,378,2005830.0,11705.48,10728.2,-977.28,Not Applicable,1782960.0,13823.27,9195.6,-4627.67,Not Applicable
3454,36916000.0,10728.2,9195.6,1141700.0,378,1807020.0,10545.28,10728.2,182.92,Applicable,1606240.0,12453.16,9195.6,-3257.56,Not Applicable
3455,36916000.0,10728.2,9195.6,1141700.0,378,1806840.0,10544.23,10728.2,183.97,Applicable,1606080.0,12451.92,9195.6,-3256.32,Not Applicable
3456,36916000.0,10728.2,9195.6,1141700.0,378,1946700.0,11360.41,10728.2,-632.21,Not Applicable,1730400.0,13415.77,9195.6,-4220.17,Not Applicable
3457,36916000.0,10728.2,9195.6,1141700.0,378,1625490.0,9485.92,10728.2,1242.28,Applicable,1444880.0,11202.14,9195.6,-2006.54,Not Applicable
3458,36916000.0,10728.2,9195.6,1141700.0,378,1662120.0,9699.68,10728.2,1028.52,Applicable,1477440.0,11454.58,9195.6,-2258.98,Not Applicable
3459,36916000.0,10728.2,9195.6,1141700.0,378,1597770.0,9324.15,10728.2,1404.05,Applicable,1420240.0,11011.11,9195.6,-1815.51,Not Applicable
3460,36916000.0,10728.2,9195.6,1141700.0,378,2112570.0,12328.39,10728.2,-1600.19,Not Applicable,1877840.0,14558.87,9195.6,-5363.27,Not Applicable
3461,36916000.0,10728.2,9195.6,1141700.0,378,1963684.8,11459.53,10728.2,-731.33,Not Applicable,1745497.6,13532.82,9195.6,-4337.22,Not Applicable
3462,36916000.0,10728.2,9195.6,1141700.0,378,1562400.0,9117.74,10728.2,1610.46,Applicable,1388800.0,10767.35,9195.6,-1571.75,Not Applicable
3463,36916000.0,10728.2,9195.6,1141700.0,378,1365660.0,7969.62,10728.2,2758.58,Applicable,1213920.0,9411.51,9195.6,-215.91,Not Applicable
3464,36916000.0,10728.2,9195.6,1141700.0,378,1537110.0,8970.16,10728.2,1758.04,Applicable,1366320.0,10593.06,9195.6,-1397.46,Not Applicable
3465,36916000.0,10728.2,9195.6,1141700.0,378,1438380.0,8394.0,10728.2,2334.2,Applicable,1278560.0,9912.66,9195.6,-717.06,Not Applicable
3466,36916000.0,10728.2,9195.6,1141700.0,378,962190.0,5615.08,10728.2,5113.12,Applicable,855280.0,6630.98,9195.6,2564.62,Applicable
3467,36916000.0,10728.2,9195.6,1141700.0,378,1534590.0,8955.45,10728.2,1772.75,Applicable,1364080.0,10575.7,9195.6,-1380.1,Not Applicable
3468,36916000.0,10728.2,9195.6,1141700.0,378,826020.0,4820.43,10728.2,5907.77,Applicable,734240.0,5692.55,9195.6,3503.05,Applicable
3469,36916000.0,10728.2,9195.6,1141700.0,378,933750.0,5449.11,10728.2,5279.09,Applicable,830000.0,6434.98,9195.6,2760.62,Applicable
3470,36916000.0,10728.2,9195.6,1141700.0,378,929520.0,5424.43,10728.2,5303.77,Applicable,826240.0,6405.83,9195.6,2789.77,Applicable
3471,36916000.0,10728.2,9195.6,1141700.0,378,803970.0,4691.75,10728.2,6036.45,Applicable,714640.0,5540.6,9195.6,3655.0,Applicable
3472,36916000.0,10728.2,9195.6,1141700.0,378,822465.9,4799.69,10728.2,5928.51,Applicable,731080.8,5668.06,9195.6,3527.54,Applicable
3473,36916000.0,10728.2,9195.6,1141700.0,378,910080.0,5310.98,10728.2,5417.22,Applicable,808960.0,6271.86,9195.6,2923.74,Applicable
3474,36916000.0,10728.2,9195.6,1141700.0,378,829747.8,4842.18,10728.2,5886.02,Applicable,737553.6000000001,5718.25,9195.6,3477.35,Applicable
3475,36916000.0,10728.2,9195.6,1141700.0,378,807246.0,4710.87,10728.2,6017.33,Applicable,717552.0,5563.17,9195.6,3632.43,Applicable
3476,36916000.0,10728.2,9195.6,1141700.0,378,803970.0,4691.75,10728.2,6036.45,Applicable,714640.0,5540.6,9195.6,3655.0,Applicable
3477,36916000.0,10728.2,9195.6,1141700.0,378,952200.0,5556.78,10728.2,5171.42,Applicable,846400.0,6562.13,9195.6,2633.47,Applicable
3478,36916000.0,10728.2,9195.6,1141700.0,378,951480.0,5552.58,10728.2,5175.62,Applicable,845760.0,6557.17,9195.6,2638.43,Applicable
3479,36916000.0,10728.2,9195.6,1141700.0,378,759960.0,4434.92,10728.2,6293.28,Applicable,675520.0,5237.3,9195.6,3958.3,Applicable
3480,36916000.0,10728.2,9195.6,1141700.0,378,755649.0,4409.76,10728.2,6318.44,Applicable,671688.0,5207.59,9195.6,3988.01,Applicable
3481,36916000.0,10728.2,9195.6,1141700.0,378,785880.0,4586.18,10728.2,6142.02,Applicable,698560.0,5415.93,9195.6,3779.67,Applicable
3482,36916000.0,10728.2,9195.6,1141700.0,378,715860.0,4177.56,10728.2,6550.64,Applicable,636320.0,4933.38,9195.6,4262.22,Applicable
3483,36916000.0,10728.2,9195.6,1141700.0,378,952200.0,5556.78,10728.2,5171.42,Applicable,846400.0,6562.13,9195.6,2633.47,Applicable
3484,36916000.0,10728.2,9195.6,1141700.0,378,1666800.0,9726.99,10728.2,1001.21,Applicable,1481600.0,11486.83,9195.6,-2291.23,Not Applicable
3485,35401000.0,14639.8,12548.4,1767800.0,142,1901403.0,11096.07,14639.8,3543.73,Applicable,1690136.0,13103.61,12548.4,-555.21,Not Applicable
3486,35401000.0,14639.8,12548.4,1767800.0,142,1737382.5,10138.89,14639.8,4500.91,Applicable,1544340.0,11973.25,12548.4,575.15,Applicable
3487,35401000.0,14639.8,12548.4,1767800.0,142,1702620.0,9936.03,14639.8,4703.77,Applicable,1513440.0,11733.68,12548.4,814.72,Applicable
3488,35401000.0,14639.8,12548.4,1767800.0,142,1688040.0,9850.94,14639.8,4788.86,Applicable,1500480.0,11633.21,12548.4,915.19,Applicable
3489,35401000.0,14639.8,12548.4,1767800.0,142,1656000.0,9663.97,14639.8,4975.83,Applicable,1472000.0,11412.4,12548.4,1136.0,Applicable
3490,35401000.0,14639.8,12548.4,1767800.0,142,1654380.0,9654.51,14639.8,4985.29,Applicable,1470560.0,11401.24,12548.4,1147.16,Applicable
3491,35401000.0,14639.8,12548.4,1767800.0,142,1649970.0,9628.78,14639.8,5011.02,Applicable,1466640.0,11370.84,12548.4,1177.56,Applicable
3492,35401000.0,14639.8,12548.4,1767800.0,142,1654380.0,9654.51,14639.8,4985.29,Applicable,1470560.0,11401.24,12548.4,1147.16,Applicable
3493,35401000.0,14639.8,12548.4,1767800.0,142,1626210.0,9490.12,14639.8,5149.68,Applicable,1445520.0,11207.1,12548.4,1341.3,Applicable
3494,35401000.0,14639.8,12548.4,1767800.0,142,1626210.0,9490.12,14639.8,5149.68,Applicable,1445520.0,11207.1,12548.4,1341.3,Applicable
3495,35401000.0,14639.8,12548.4,1767800.0,142,1626210.0,9490.12,14639.8,5149.68,Applicable,1445520.0,11207.1,12548.4,1341.3,Applicable
3496,35401000.0,14639.8,12548.4,1767800.0,142,1644930.0,9599.36,14639.8,5040.44,Applicable,1462160.0,11336.11,12548.4,1212.29,Applicable
3497,35401000.0,14639.8,12548.4,1767800.0,142,1638630.0,9562.6,14639.8,5077.2,Applicable,1456560.0,11292.69,12548.4,1255.71,Applicable
3498,35401000.0,14639.8,12548.4,1767800.0,142,1630890.0,9517.43,14639.8,5122.37,Applicable,1449680.0,11239.35,12548.4,1309.05,Applicable
3499,35401000.0,14639.8,12548.4,1767800.0,142,1626210.0,9490.12,14639.8,5149.68,Applicable,1445520.0,11207.1,12548.4,1341.3,Applicable
3500,35401000.0,14639.8,12548.4,1767800.0,142,1615320.0,9426.57,14639.8,5213.23,Applicable,1435840.0,11132.05,12548.4,1416.35,Applicable
3501,35401000.0,14639.8,12548.4,1767800.0,142,1580310.0,9222.26,14639.8,5417.54,Applicable,1404720.0,10890.78,12548.4,1657.62,Applicable
3502,35401000.0,14639.8,12548.4,1767800.0,142,1580310.0,9222.26,14639.8,5417.54,Applicable,1404720.0,10890.78,12548.4,1657.62,Applicable
3503,35401000.0,14639.8,12548.4,1767800.0,142,1580310.0,9222.26,14639.8,5417.54,Applicable,1404720.0,10890.78,12548.4,1657.62,Applicable
3504,35401000.0,14639.8,12548.4,1767800.0,142,1580310.0,9222.26,14639.8,5417.54,Applicable,1404720.0,10890.78,12548.4,1657.62,Applicable
3505,35401000.0,14639.8,12548.4,1767800.0,142,1580310.0,9222.26,14639.8,5417.54,Applicable,1404720.0,10890.78,12548.4,1657.62,Applicable
3506,35401000.0,14639.8,12548.4,1767800.0,142,1626210.0,9490.12,14639.8,5149.68,Applicable,1445520.0,11207.1,12548.4,1341.3,Applicable
3507,35401000.0,14639.8,12548.4,1767800.0,142,1591020.0,9284.76,14639.8,5355.04,Applicable,1414240.0,10964.59,12548.4,1583.81,Applicable
3508,35401000.0,14639.8,12548.4,1767800.0,142,1580310.0,9222.26,14639.8,5417.54,Applicable,1404720.0,10890.78,12548.4,1657.62,Applicable
3509,35401000.0,14639.8,12548.4,1767800.0,142,1422279.0,8300.03,14639.8,6339.77,Applicable,1264248.0,9801.7,12548.4,2746.7,Applicable
3510,112402000.0,12043.15,10322.7,2163000.0,233,1399500.0,8167.1,12043.15,3876.05,Applicable,1244000.0,9644.72,10322.7,677.98,Applicable
3511,112402000.0,12043.15,10322.7,2163000.0,233,1145700.0,6685.99,12043.15,5357.16,Applicable,1018400.0,7895.64,10322.7,2427.06,Applicable
3512,126303000.0,9678.2,8295.6,2172000.0,81,319448.619,1864.22,9678.2,7813.98,Applicable,283954.328,2201.49,8295.6,6094.11,Applicable
3513,112402000.0,12043.15,10322.7,2163000.0,233,1145700.0,6685.99,12043.15,5357.16,Applicable,1018400.0,7895.64,10322.7,2427.06,Applicable
3514,112402000.0,12043.15,10322.7,2163000.0,233,1683000.0,9821.53,12043.15,2221.62,Applicable,1496000.0,11598.47,10322.7,-1275.77,Not Applicable
3515,35401000.0,14639.8,12548.4,1767800.0,142,1580310.0,9222.26,14639.8,5417.54,Applicable,1404720.0,10890.78,12548.4,1657.62,Applicable
3516,35401000.0,14639.8,12548.4,1767800.0,142,1580310.0,9222.26,14639.8,5417.54,Applicable,1404720.0,10890.78,12548.4,1657.62,Applicable
3517,128000000.0,5937.75,5089.5,726200.0,6,687240.0,4010.55,5937.75,1927.2,Applicable,610880.0,4736.15,5089.5,353.35,Applicable
3518,128000000.0,5937.75,5089.5,726200.0,6,619920.0,3617.68,5937.75,2320.07,Applicable,551040.0,4272.21,5089.5,817.29,Applicable
3519,35401000.0,14639.8,12548.4,1767800.0,142,1580310.0,9222.26,14639.8,5417.54,Applicable,1404720.0,10890.78,12548.4,1657.62,Applicable
3520,104305000.0,11285.4,9673.2,2880000.0,126,1882800.0,10987.51,11285.4,297.89,Applicable,1673600.0,12975.4,9673.2,-3302.2,Not Applicable
3521,104305000.0,11285.4,9673.2,2880000.0,126,1824120.0,10645.07,11285.4,640.33,Applicable,1621440.0,12571.01,9673.2,-2897.81,Not Applicable
3522,72226000.0,12490.45,10706.1,1772100.0,143,1602360.0,9350.94,12490.45,3139.51,Applicable,1424320.0,11042.74,10706.1,-336.64,Not Applicable
3523,72226000.0,12490.45,10706.1,1772100.0,143,818370.0,4775.79,12490.45,7714.66,Applicable,727440.0,5639.83,10706.1,5066.27,Applicable
3524,72226000.0,12490.45,10706.1,1772100.0,143,1450852.2,8466.78,12490.45,4023.67,Applicable,1289646.4000000001,9998.61,10706.1,707.49,Applicable
3525,98300000.0,7628.6,6538.8,455940.0,8,397386.0,2319.04,7628.6,5309.56,Applicable,353232.0,2738.6,6538.8,3800.2,Applicable
3526,98300000.0,7628.6,6538.8,455940.0,8,423306.0,2470.3,7628.6,5158.3,Applicable,376272.0,2917.23,6538.8,3621.57,Applicable
3527,64501000.0,10708.95,9179.1,1146800.0,332,1123308.0,6555.32,10708.95,4153.63,Applicable,998496.0,7741.33,9179.1,1437.77,Applicable
3528,64501000.0,10708.95,9179.1,1146800.0,332,1032120.0,6023.17,10708.95,4685.78,Applicable,917440.0,7112.9,9179.1,2066.2,Applicable
3529,64501000.0,10708.95,9179.1,1146800.0,332,1100340.0,6421.29,10708.95,4287.66,Applicable,978080.0,7583.04,9179.1,1596.06,Applicable
3530,64501000.0,10708.95,9179.1,1146800.0,332,1023120.0,5970.65,10708.95,4738.3,Applicable,909440.0,7050.88,9179.1,2128.22,Applicable
3531,64501000.0,10708.95,9179.1,1146800.0,332,969300.0,5656.57,10708.95,5052.38,Applicable,861600.0,6679.98,9179.1,2499.12,Applicable
3532,64501000.0,10708.95,9179.1,1146800.0,332,903312.0,5271.48,10708.95,5437.47,Applicable,802944.0,6225.22,9179.1,2953.88,Applicable
3533,64501000.0,10708.95,9179.1,1146800.0,332,1054170.0,6151.85,10708.95,4557.1,Applicable,937040.0,7264.86,9179.1,1914.24,Applicable
